YYMM|CC-CODE|CC-DESC|RCODE-CODE|RCODE-DESC|CCAATT-CODE|CCAATT-DESC|CCAATTMM-CODE|CCAATTMM-DESC|MALE|FEMALE|TOTAL|HOUSE|
6012|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |492,647|502,684|995,331|348,520|
6012|70|จังหวัดราชบุรี |0| |0| |0| |425,159|446,555|871,714|309,377|
6012|71|จังหวัดกาญจนบุรี |0| |0| |0| |446,262|441,717|887,979|334,841|
6012|72|จังหวัดสุพรรณบุรี |0| |0| |0| |412,089|439,914|852,003|295,968|
6012|73|จังหวัดนครปฐม |0| |0| |0| |437,230|474,262|911,492|388,284|
6012|74|จังหวัดสมุทรสาคร |0| |0| |0| |274,645|293,820|568,465|278,188|
6012|75|จังหวัดสมุทรสงคราม |0| |0| |0| |93,084|100,818|193,902|69,470|
6012|76|จังหวัดเพชรบุรี |0| |0| |0| |233,665|248,710|482,375|208,911|
6012|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |269,102|274,877|543,979|253,645|
6012|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |770,997|786,485|1,557,482|557,711|
6012|81|จังหวัดกระบี่ |0| |0| |0| |233,442|236,327|469,769|181,426|
6012|82|จังหวัดพังงา |0| |0| |0| |133,423|134,068|267,491|112,272|
6012|83|จังหวัดภูเก็ต |0| |0| |0| |190,219|211,798|402,017|247,471|
6012|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |521,993|535,588|1,057,581|485,003|
6012|85|จังหวัดระนอง |0| |0| |0| |96,232|94,167|190,399|88,222|
6012|86|จังหวัดชุมพร |0| |0| |0| |252,415|257,235|509,650|228,773|
6012|90|จังหวัดสงขลา |0| |0| |0| |694,803|729,427|1,424,230|527,506|
6012|91|จังหวัดสตูล |0| |0| |0| |158,832|160,868|319,700|101,646|
6012|92|จังหวัดตรัง |0| |0| |0| |314,856|328,216|643,072|226,486|
6012|93|จังหวัดพัทลุง |0| |0| |0| |255,997|268,860|524,857|190,016|
6012|94|จังหวัดปัตตานี |0| |0| |0| |351,250|358,546|709,796|185,151|
6012|95|จังหวัดยะลา |0| |0| |0| |262,057|265,238|527,295|161,431|
6012|96|จังหวัดนราธิวาส |0| |0| |0| |393,837|402,402|796,239|209,159|
5912|0|ทั่วประเทศ|0| |0| |0| |32,357,808|33,573,742|65,931,550|25,233,077|
5912|10|กรุงเทพมหานคร|0| |0| |0| |2,687,253|2,999,393|5,686,646|2,816,711|
5912|11|จังหวัดสมุทรปราการ |0| |0| |0| |619,911|673,642|1,293,553|634,077|
5912|12|จังหวัดนนทบุรี |0| |0| |0| |566,778|645,146|1,211,924|648,649|
5912|13|จังหวัดปทุมธานี |0| |0| |0| |527,945|583,431|1,111,376|567,974|
5912|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |390,365|419,955|810,320|311,329|
5912|15|จังหวัดอ่างทอง |0| |0| |0| |135,413|146,991|282,404|96,526|
5912|16|จังหวัดลพบุรี |0| |0| |0| |379,745|377,576|757,321|284,810|
5912|17|จังหวัดสิงห์บุรี |0| |0| |0| |100,377|110,211|210,588|75,085|
5912|18|จังหวัดชัยนาท |0| |0| |0| |159,154|171,277|330,431|121,201|
5912|19|จังหวัดสระบุรี |0| |0| |0| |315,959|324,106|640,065|261,955|
5912|20|จังหวัดชลบุรี |0| |0| |0| |726,918|756,131|1,483,049|949,829|
5912|21|จังหวัดระยอง |0| |0| |0| |344,310|355,913|700,223|442,858|
5912|22|จังหวัดจันทบุรี |0| |0| |0| |261,053|271,413|532,466|226,913|
5912|23|จังหวัดตราด |0| |0| |0| |114,109|115,328|229,437|102,355|
5912|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |345,179|359,220|704,399|281,778|
5912|25|จังหวัดปราจีนบุรี |0| |0| |0| |240,044|244,785|484,829|197,427|
5912|26|จังหวัดนครนายก |0| |0| |0| |127,773|130,585|258,358|94,340|
5912|27|จังหวัดสระแก้ว |0| |0| |0| |280,148|278,869|559,017|202,220|
5912|30|จังหวัดนครราชสีมา |0| |0| |0| |1,297,919|1,333,516|2,631,435|931,923|
5912|31|จังหวัดบุรีรัมย์ |0| |0| |0| |791,482|796,415|1,587,897|447,688|
5912|32|จังหวัดสุรินทร์ |0| |0| |0| |697,016|698,551|1,395,567|382,654|
5912|33|จังหวัดศรีสะเกษ |0| |0| |0| |734,457|735,884|1,470,341|378,625|
5912|34|จังหวัดอุบลราชธานี |0| |0| |0| |933,084|929,881|1,862,965|575,328|
5912|35|จังหวัดยโสธร |0| |0| |0| |270,748|269,067|539,815|164,955|
5912|36|จังหวัดชัยภูมิ |0| |0| |0| |564,976|573,223|1,138,199|380,266|
5912|37|จังหวัดอำนาจเจริญ |0| |0| |0| |188,373|188,747|377,120|111,690|
5912|38|จังหวัดบึงกาฬ |0| |0| |0| |212,432|209,193|421,625|128,846|
5912|39|จังหวัดหนองบัวลำภู |0| |0| |0| |255,910|254,824|510,734|143,720|
5912|40|จังหวัดขอนแก่น |0| |0| |0| |889,133|912,620|1,801,753|597,845|
5912|41|จังหวัดอุดรธานี |0| |0| |0| |786,301|792,482|1,578,783|494,498|
5912|42|จังหวัดเลย |0| |0| |0| |321,885|317,916|639,801|213,678|
5912|43|จังหวัดหนองคาย |0| |0| |0| |259,681|260,682|520,363|167,585|
5912|44|จังหวัดมหาสารคาม |0| |0| |0| |472,972|490,512|963,484|287,065|
5912|45|จังหวัดร้อยเอ็ด |0| |0| |0| |651,677|656,305|1,307,982|372,897|
5912|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |489,617|495,615|985,232|292,328|
5912|47|จังหวัดสกลนคร |0| |0| |0| |571,963|573,986|1,145,949|359,964|
5912|48|จังหวัดนครพนม |0| |0| |0| |357,819|359,054|716,873|217,160|
5912|49|จังหวัดมุกดาหาร |0| |0| |0| |175,172|174,302|349,474|109,763|
5912|50|จังหวัดเชียงใหม่ |0| |0| |0| |843,088|892,674|1,735,762|768,855|
5912|51|จังหวัดลำพูน |0| |0| |0| |196,448|209,551|405,999|173,199|
5912|52|จังหวัดลำปาง |0| |0| |0| |366,857|381,993|748,850|285,257|
5912|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |224,945|233,252|458,197|166,035|
5912|54|จังหวัดแพร่ |0| |0| |0| |217,962|231,848|449,810|173,038|
5912|55|จังหวัดน่าน |0| |0| |0| |241,287|238,629|479,916|162,237|
5912|56|จังหวัดพะเยา |0| |0| |0| |234,221|244,967|479,188|185,971|
5912|57|จังหวัดเชียงราย |0| |0| |0| |626,784|655,760|1,282,544|523,164|
5912|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |140,715|135,169|275,884|105,535|
5912|60|จังหวัดนครสวรรค์ |0| |0| |0| |521,343|545,112|1,066,455|401,432|
5912|61|จังหวัดอุทัยธานี |0| |0| |0| |162,209|168,090|330,299|119,435|
5912|62|จังหวัดกำแพงเพชร |0| |0| |0| |361,919|367,623|729,542|265,520|
5912|63|จังหวัดตาก |0| |0| |0| |320,333|311,632|631,965|208,404|
5912|64|จังหวัดสุโขทัย |0| |0| |0| |292,305|307,926|600,231|211,524|
5912|65|จังหวัดพิษณุโลก |0| |0| |0| |423,913|441,846|865,759|333,303|
5912|66|จังหวัดพิจิตร |0| |0| |0| |266,021|277,461|543,482|189,807|
5912|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |493,187|502,036|995,223|343,422|
5912|70|จังหวัดราชบุรี |0| |0| |0| |424,280|445,543|869,823|304,876|
5912|71|จังหวัดกาญจนบุรี |0| |0| |0| |445,113|439,999|885,112|329,267|
5912|72|จังหวัดสุพรรณบุรี |0| |0| |0| |410,617|437,950|848,567|292,289|
5912|73|จังหวัดนครปฐม |0| |0| |0| |434,105|470,903|905,008|379,431|
5912|74|จังหวัดสมุทรสาคร |0| |0| |0| |268,832|287,887|556,719|271,195|
5912|75|จังหวัดสมุทรสงคราม |0| |0| |0| |93,179|100,890|194,069|68,225|
5912|76|จังหวัดเพชรบุรี |0| |0| |0| |232,821|247,831|480,652|204,901|
5912|77|จังหวัดประจวบคีรีขันธ์ |0| |0| |0| |267,149|272,385|539,534|248,179|
5912|80|จังหวัดนครศรีธรรมราช |0| |0| |0| |769,779|784,653|1,554,432|549,883|
5912|81|จังหวัดกระบี่ |0| |0| |0| |231,471|234,460|465,931|177,192|
5912|82|จังหวัดพังงา |0| |0| |0| |132,475|133,104|265,579|110,325|
5912|83|จังหวัดภูเก็ต |0| |0| |0| |186,606|207,563|394,169|242,742|
5912|84|จังหวัดสุราษฎร์ธานี |0| |0| |0| |518,860|532,053|1,050,913|476,800|
5912|85|จังหวัดระนอง |0| |0| |0| |95,629|93,525|189,154|86,929|
5912|86|จังหวัดชุมพร |0| |0| |0| |251,625|255,979|507,604|225,033|
5912|90|จังหวัดสงขลา |0| |0| |0| |691,618|725,822|1,417,440|518,284|
5912|91|จังหวัดสตูล |0| |0| |0| |157,889|159,723|317,612|100,199|
5912|92|จังหวัดตรัง |0| |0| |0| |314,211|327,473|641,684|223,740|
5912|93|จังหวัดพัทลุง |0| |0| |0| |255,532|268,191|523,723|187,343|
5912|94|จังหวัดปัตตานี |0| |0| |0| |347,145|353,816|700,961|181,505|
5912|95|จังหวัดยะลา |0| |0| |0| |259,452|262,827|522,279|158,547|
5912|96|จังหวัดนราธิวาส |0| |0| |0| |390,832|398,849|789,681|205,539|
5812|0|ทั่วประเทศ|0| |0| |0| |32,280,886|33,448,212|65,729,098|24,712,420|
5812|10|กรุงเทพมหานคร|0| |0| |0| |2,695,051|3,001,358|5,696,409|2,753,972|
5812|11|จังหวัดสมุทรปราการ |0| |0| |0| |613,778|665,532|1,279,310|608,437|
5812|12|จังหวัดนนทบุรี |0| |0| |0| |559,119|634,592|1,193,711|629,008|
5812|13|จังหวัดปทุมธานี |0| |0| |0| |519,952|574,297|1,094,249|551,271|
5812|14|จังหวัดพระนครศรีอยุธยา |0| |0| |0| |389,474|418,886|808,360|306,128|
5812|15|จังหวัดอ่างทอง |0| |0| |0| |135,907|147,266|283,173|95,267|
5812|16|จังหวัดลพบุรี |0| |0| |0| |380,523|378,132|758,655|281,004|
5812|17|จังหวัดสิงห์บุรี |0| |0| |0| |100,849|110,577|211,426|74,359|
5812|18|จังหวัดชัยนาท |0| |0| |0| |159,876|171,779|331,655|119,742|
5812|19|จังหวัดสระบุรี |0| |0| |0| |315,057|322,616|637,673|255,565|
5812|20|จังหวัดชลบุรี |0| |0| |0| |712,875|742,164|1,455,039|908,250|
5812|21|จังหวัดระยอง |0| |0| |0| |339,333|349,666|688,999|423,943|
5812|22|จังหวัดจันทบุรี |0| |0| |0| |260,554|270,483|531,037|222,738|
5812|23|จังหวัดตราด |0| |0| |0| |114,181|115,254|229,435|100,802|
5812|24|จังหวัดฉะเชิงเทรา |0| |0| |0| |343,846|357,056|700,902|273,569|
5812|25|จังหวัดปราจีนบุรี |0| |0| |0| |238,625|243,570|482,195|192,412|
5812|26|จังหวัดนครนายก |0| |0| |0| |128,113|130,464|258,577|92,701|
5812|27|จังหวัดสระแก้ว |0| |0| |0| |279,366|277,556|556,922|197,668|
5812|30|จังหวัดนครราชสีมา |0| |0| |0| |1,298,167|1,330,651|2,628,818|913,507|
5812|31|จังหวัดบุรีรัมย์ |0| |0| |0| |790,260|794,401|1,584,661|440,324|
5812|32|จังหวัดสุรินทร์ |0| |0| |0| |697,486|697,538|1,395,024|376,980|
5812|33|จังหวัดศรีสะเกษ |0| |0| |0| |733,657|735,141|1,468,798|373,217|
5812|34|จังหวัดอุบลราชธานี |0| |0| |0| |930,701|926,728|1,857,429|564,358|
5812|35|จังหวัดยโสธร |0| |0| |0| |271,109|269,073|540,182|162,578|
5812|36|จังหวัดชัยภูมิ |0| |0| |0| |565,687|572,565|1,138,252|374,814|
5812|37|จังหวัดอำนาจเจริญ |0| |0| |0| |188,104|188,278|376,382|109,509|
5812|38|จังหวัดบึงกาฬ |0| |0| |0| |212,127|208,520|420,647|126,466|
5812|39|จังหวัดหนองบัวลำภู |0| |0| |0| |255,856|254,218|510,074|141,602|
5812|40|จังหวัดขอนแก่น |0| |0| |0| |888,499|909,515|1,798,014|588,757|
5812|41|จังหวัดอุดรธานี |0| |0| |0| |785,041|790,111|1,575,152|485,833|
5812|42|จังหวัดเลย |0| |0| |0| |321,620|317,199|638,819|210,614|
5812|43|จังหวัดหนองคาย |0| |0| |0| |259,506|260,074|519,580|165,067|
5812|44|จังหวัดมหาสารคาม |0| |0| |0| |473,625|490,971|964,596|282,207|
5812|45|จังหวัดร้อยเอ็ด |0| |0| |0| |652,122|656,044|1,308,166|367,259|
5812|46|จังหวัดกาฬสินธุ์ |0| |0| |0| |490,046|495,157|985,203|287,356|
5812|47|จังหวัดสกลนคร |0| |0| |0| |570,833|571,904|1,142,737|353,558|
5812|48|จังหวัดนครพนม |0| |0| |0| |357,003|358,396|715,399|213,497|
5812|49|จังหวัดมุกดาหาร |0| |0| |0| |174,394|173,707|348,101|107,620|
5812|50|จังหวัดเชียงใหม่ |0| |0| |0| |840,412|887,830|1,728,242|751,765|
5812|51|จังหวัดลำพูน |0| |0| |0| |196,902|209,483|406,385|171,234|
5812|52|จังหวัดลำปาง |0| |0| |0| |369,033|383,323|752,356|282,360|
5812|53|จังหวัดอุตรดิตถ์ |0| |0| |0| |225,805|233,963|459,768|164,179|
5812|54|จังหวัดแพร่ |0| |0| |0| |219,342|233,004|452,346|171,212|
5812|55|จังหวัดน่าน |0| |0| |0| |241,282|238,236|479,518|160,231|
5812|56|จังหวัดพะเยา |0| |0| |0| |235,792|246,853|482,645|183,743|
5812|57|จังหวัดเชียงราย |0| |0| |0| |625,193|652,757|1,277,950|514,549|
5812|58|จังหวัดแม่ฮ่องสอน |0| |0| |0| |139,769|133,995|273,764|103,657|
5812|60|จังหวัดนครสวรรค์ |0| |0| |0| |524,682|547,260|1,071,942|396,323|
5812|61|จังหวัดอุทัยธานี |0| |0| |0| |162,559|168,347|330,906|117,767|
5812|62|จังหวัดกำแพงเพชร |0| |0| |0| |362,340|367,818|730,158|262,046|
5812|63|จังหวัดตาก |0| |0| |0| |313,179|305,203|618,382|204,173|
5812|64|จังหวัดสุโขทัย |0| |0| |0| |293,158|308,554|601,712|208,999|
5812|65|จังหวัดพิษณุโลก |0| |0| |0| |423,089|440,315|863,404|328,517|
5812|66|จังหวัดพิจิตร |0| |0| |0| |267,318|278,639|545,957|187,595|
5812|67|จังหวัดเพชรบูรณ์ |0| |0| |0| |494,575|502,411|996,986|338,356|
5812|70|จังหวัดราชบุรี |0| |0| |0| |423,298|444,585|867,883|299,569|
5812|71|จังหวัดกาญจนบุรี |0| |0| |0| |443,772|438,374|882,146|323,122|
5812|72|จังหวัดสุพรรณบุรี |0| |0| |0| |411,295|438,404|849,699|287,985|
5812|73|จังหวัดนครปฐม |0| |0| |0| |431,996|467,346|899,342|368,960|
5812|74|จังหวัดสมุทรสาคร |0| |0| |0| |263,436|282,018|545,454|265,372|
5812|75|จังหวัดสมุทรสงคราม |0| |0| |0| |93,405|100,971|194,376|66,902|
5812|76|จังหวัดเพชรบุรี |0| |0| |0| |231,747|246,842|478,589|200,113|
